"Zone_Number","Status_Description","KerbsideID","latitude","longitude","year","month","day","hour","timeminute","second","wday","is_weekend","RoadSegmentID","RoadSegmentDescription","OnStreet","StreetFrom","StreetTo","status"
7485,"Present","56910",-37.8170774537624,144.956168806464,2025,8,8,22,11,0,"Fri",FALSE,20191,"King Street between Little Collins Street and Bourke Street","King Street","Little Collins Street","Bourke Street",1
7247,"Unoccupied","17454",-37.8106835691832,144.9760056463,2025,8,8,22,10,57,"Fri",FALSE,21851,"Cathedral Place between Lansdowne Street and Gisborne Street","Cathedral Place","Lansdowne Street","Gisborne Street",0
7173,"Unoccupied","13449",-37.8195646308649,144.94473774153,2025,8,8,22,10,27,"Fri",FALSE,22801,"Bourke Street between Harbour Esplanade and Enterprize Way","Bourke Street","Harbour Esplanade","Enterprize Way",0
7570,"Unoccupied","65040",-37.8095773812387,144.971496405274,2025,8,8,22,10,17,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",0
7207,"Unoccupied","20602",-37.8202891940628,144.944437760712,2025,8,8,22,10,14,"Fri",FALSE,23062,"Import Lane between Bourke Street and Collins Street","Import Lane","Bourke Street","Collins Street",0
7236,"Unoccupied","7837",-37.8098259076491,144.977613224617,2025,8,8,22,10,5,"Fri",FALSE,20891,"Albert Street between Morrison Place and Lansdowne Street","Albert Street","Morrison Place","Lansdowne Street",0
7570,"Present","65075",-37.810006553677,144.970030417594,2025,8,8,22,9,55,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7510,"Present","64461",-37.8123168682826,144.966034569467,2025,8,8,22,9,54,"Fri",FALSE,20053,"Little Bourke Street between Russell Street and Swanston Street","Little Bourke Street","Russell Street","Swanston Street",1
7547,"Present","66417",-37.812992343015,144.955891176638,2025,8,8,22,9,24,"Fri",FALSE,20046,"Little Lonsdale Street between William Street and King Street","Little Lonsdale Street","William Street","King Street",1
7178,"Unoccupied","13408",-37.819783791793,144.943979962106,2025,8,8,22,9,18,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",0
7360,"Present","61718",-37.8137477162929,144.972211883601,2025,8,8,22,9,5,"Fri",FALSE,20106,"Collins Street between Spring Street and Exhibition Street","Collins Street","Spring Street","Exhibition Street",1
7348,"Unoccupied","21511",-37.8347656111048,144.975416100338,2025,8,8,22,8,59,"Fri",FALSE,22199,"Bromby Street between Arnold Street and St Kilda Road","Bromby Street","Arnold Street","St Kilda Road",0
7173,"Unoccupied","13455",-37.8195028182892,144.944951343818,2025,8,8,22,8,5,"Fri",FALSE,22801,"Bourke Street between Harbour Esplanade and Enterprize Way","Bourke Street","Harbour Esplanade","Enterprize Way",0
7156,"Present","25367",-37.8136299009686,144.941871830074,2025,8,8,22,7,57,"Fri",FALSE,22786,"Aquitania Way between Docklands Drive and Caravel Lane","Aquitania Way","Docklands Drive","Caravel Lane",1
7636,"Present","51745",-37.8154607462513,144.96920247229,2025,8,8,22,7,51,"Fri",FALSE,20147,"Russell Street between Flinders Lane and Collins Street","Russell Street","Flinders Lane","Collins Street",1
7716,"Unoccupied","23981",-37.8044207325149,144.957334146148,2025,8,8,22,7,48,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",0
7647,"Unoccupied","50525",-37.809690538517,144.972146515049,2025,8,8,22,7,44,"Fri",FALSE,20206,"Spring Street between Little Bourke Street and Lonsdale Street","Spring Street","Little Bourke Street","Lonsdale Street",0
7350,"Present","56526",-37.8166108434913,144.957298745688,2025,8,8,22,7,43,"Fri",FALSE,20416,"Church Street between Bourke Street and Little Collins Street","Church Street","Bourke Street","Little Collins Street",1
7348,"Unoccupied","21537",-37.8351319939211,144.978222175469,2025,8,8,22,7,35,"Fri",FALSE,22203,"Bromby Street between Domain Street and Adams Street","Bromby Street","Domain Street","Adams Street",0
7236,"Unoccupied","7488",-37.8098405905053,144.977748228679,2025,8,8,22,7,34,"Fri",FALSE,20891,"Albert Street between Morrison Place and Lansdowne Street","Albert Street","Morrison Place","Lansdowne Street",0
7273,"Unoccupied","50624",-37.8082830428663,144.971748898653,2025,8,8,22,7,19,"Fri",FALSE,21847,"Spring Street between Little Lonsdale Street and Victoria Parade","Spring Street","Little Lonsdale Street","Victoria Parade",0
7592,"Present","53932",-37.8183122652277,144.962221000133,2025,8,8,22,7,11,"Fri",FALSE,20170,"Queen Street between Flinders Street and Flinders Lane","Queen Street","Flinders Street","Flinders Lane",1
7212,"Unoccupied","20616",-37.8194457115955,144.9436402836,2025,8,8,22,7,7,"Fri",FALSE,22915,"Merchant Street between Bourke Street and Victoria Harbour Promenade","Merchant Street","Bourke Street","Victoria Harbour Promenade",0
7639,"Present","52213",-37.8103743707447,144.967113754618,2025,8,8,22,7,6,"Fri",FALSE,20152,"Russell Street between Lonsdale Street and Little Lonsdale Street","Russell Street","Lonsdale Street","Little Lonsdale Street",1
7335,"Present","64112",-37.8165056340923,144.954980811998,2025,8,8,22,7,2,"Fri",FALSE,20090,"Bourke Street between King Street and Spencer Street","Bourke Street","King Street","Spencer Street",1
7708,"Unoccupied","21965",-37.80121690176,144.955347136072,2025,8,8,22,6,59,"Fri",FALSE,21122,"Blackwood Street between Flemington Road and Courtney Street","Blackwood Street","Flemington Road","Courtney Street",0
7766,"Present","12092",-37.8005291319282,144.954090593032,2025,8,8,22,6,58,"Fri",FALSE,21124,"Wreckyn Street between Flemington Road and Courtney Street","Wreckyn Street","Flemington Road","Courtney Street",1
7280,"Unoccupied","5949",-37.8119181441803,144.976494843308,2025,8,8,22,6,57,"Fri",FALSE,21855,"St Andrews Place between Lansdowne Street and MacArthur Street","St Andrews Place","Lansdowne Street","MacArthur Street",0
7762,"Present","65091",-37.8099120358206,144.970695489726,2025,8,8,22,6,54,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7728,"Unoccupied","12027",-37.7982692868294,144.952956858061,2025,8,8,22,6,45,"Fri",FALSE,21182,"Flemington Road between Villiers Street and Harcourt Street","Flemington Road","Villiers Street","Harcourt Street",0
7547,"Unoccupied","66456",-37.8133199941555,144.954918398564,2025,8,8,22,6,43,"Fri",FALSE,20046,"Little Lonsdale Street between William Street and King Street","Little Lonsdale Street","William Street","King Street",0
7245,"Unoccupied","25011",-37.8094373593116,144.974055422154,2025,8,8,22,6,20,"Fri",FALSE,20889,"Albert Street between Nicholson Street and Gisborne Street","Albert Street","Nicholson Street","Gisborne Street",0
7748,"Unoccupied","11486",-37.8031633287101,144.950627799994,2025,8,8,22,6,19,"Fri",FALSE,20990,"Queensberry Street between Leveson Street and Errol Street","Queensberry Street","Leveson Street","Errol Street",0
7642,"Present","58213",-37.8162239483034,144.95297624709,2025,8,8,22,6,7,"Fri",FALSE,20075,"Spencer Street between Bourke Street and Little Bourke Street","Spencer Street","Bourke Street","Little Bourke Street",1
7178,"Unoccupied","13435",-37.8201152524186,144.943151775272,2025,8,8,22,6,4,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",0
7173,"Unoccupied","13451",-37.8195463298491,144.944800991461,2025,8,8,22,5,57,"Fri",FALSE,22801,"Bourke Street between Harbour Esplanade and Enterprize Way","Bourke Street","Harbour Esplanade","Enterprize Way",0
7450,"Unoccupied","61150",-37.8170779177984,144.964985689825,2025,8,8,22,5,45,"Fri",FALSE,20127,"Flinders Lane between Swanston Street and Elizabeth Street","Flinders Lane","Swanston Street","Elizabeth Street",0
7533,"Present","62661",-37.812869231261,144.971720473375,2025,8,8,22,5,44,"Fri",FALSE,20091,"Little Collins Street between Spring Street and Exhibition Street","Little Collins Street","Spring Street","Exhibition Street",1
7510,"Present","64459",-37.8122773507694,144.966169896364,2025,8,8,22,5,43,"Fri",FALSE,20053,"Little Bourke Street between Russell Street and Swanston Street","Little Bourke Street","Russell Street","Swanston Street",1
7570,"Present","65070",-37.8099580593428,144.970196047287,2025,8,8,22,5,27,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7763,"Present","65018",-37.8096168866152,144.971026138089,2025,8,8,22,5,25,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7258,"Unoccupied","23033",-37.8102304270244,144.978372399238,2025,8,8,22,5,23,"Fri",FALSE,21850,"Lansdowne Street between Cathedral Place and Albert Street","Lansdowne Street","Cathedral Place","Albert Street",0
7195,"Present","24277",-37.8132050283225,144.942177079295,2025,8,8,22,5,13,"Fri",FALSE,22439,"Docklands Drive between Harbour Esplanade and Saint Mangos Lane","Docklands Drive","Harbour Esplanade","Saint Mangos Lane",1
7762,"Present","65093",-37.8099495440652,144.970567066813,2025,8,8,22,4,37,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",1
7333,"Present","63073",-37.8157445557532,144.961951379667,2025,8,8,22,4,30,"Fri",FALSE,20099,"Little Collins Street between Elizabeth Street and Queen Street","Little Collins Street","Elizabeth Street","Queen Street",1
7220,"Unoccupied","14999",-37.8143871192429,144.937512451684,2025,8,8,22,4,24,"Fri",FALSE,23224,"Pearl River Road between Footscray Road and Docklands Drive","Pearl River Road","Footscray Road","Docklands Drive",0
7251,"Unoccupied","16415",-37.8096688772405,144.981106329108,2025,8,8,22,4,21,"Fri",FALSE,20897,"Eades Street between Victoria Parade and Albert Street","Eades Street","Victoria Parade","Albert Street",0
7605,"Present","54424",-37.8138476000409,144.960170148174,2025,8,8,22,4,17,"Fri",FALSE,20175,"Queen Street between Little Bourke Street and Lonsdale Street","Queen Street","Little Bourke Street","Lonsdale Street",1
7417,"Present","61641",-37.8197759398589,144.955941949203,2025,8,8,22,4,9,"Fri",FALSE,20137,"Flinders Lane between King Street and Spencer Street","Flinders Lane","King Street","Spencer Street",1
7301,"Unoccupied","17206",-37.8160013539852,144.975175683096,2025,8,8,22,4,1,"Fri",FALSE,22630,"Wellington Parade South between Wellington Crescent and Flinders Street","Wellington Parade South","Wellington Crescent","Flinders Street",0
7586,"Present","21748",-37.8481058546679,144.983332232111,2025,8,8,22,3,52,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7649,"Unoccupied","50636",-37.8087784622954,144.971853661151,2025,8,8,22,3,43,"Fri",FALSE,21848,"Spring Street between Lonsdale Street and Little Lonsdale Street","Spring Street","Lonsdale Street","Little Lonsdale Street",0
7586,"Unoccupied","21749",-37.8481140948404,144.983399607666,2025,8,8,22,3,37,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",0
7727,"Unoccupied","11878",-37.8008420292125,144.956185866014,2025,8,8,22,3,35,"Fri",FALSE,22686,"Flemington Road between Elizabeth Street and Blackwood Street","Flemington Road","Elizabeth Street","Blackwood Street",0
7173,"Unoccupied","13459",-37.8194662214748,144.945077955096,2025,8,8,22,3,11,"Fri",FALSE,22801,"Bourke Street between Harbour Esplanade and Enterprize Way","Bourke Street","Harbour Esplanade","Enterprize Way",0
7247,"Unoccupied","17456",-37.810697497195,144.976132947602,2025,8,8,22,3,7,"Fri",FALSE,21851,"Cathedral Place between Lansdowne Street and Gisborne Street","Cathedral Place","Lansdowne Street","Gisborne Street",0
7178,"Unoccupied","13429",-37.8199123442302,144.943223699487,2025,8,8,22,2,51,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",0
7614,"Present","54627",-37.8117690270333,144.959227587655,2025,8,8,22,2,46,"Fri",FALSE,20177,"Queen Street between Little Lonsdale Street and La Trobe Street","Queen Street","Little Lonsdale Street","La Trobe Street",1
7167,"Unoccupied","17497",-37.8201459355549,144.942423740063,2025,8,8,22,2,46,"Fri",FALSE,23293,"Bourke Street between Cumberland Street and Collins Street","Bourke Street","Cumberland Street","Collins Street",0
7366,"Present","61737",-37.8138216465038,144.972512522594,2025,8,8,22,2,36,"Fri",FALSE,20106,"Collins Street between Spring Street and Exhibition Street","Collins Street","Spring Street","Exhibition Street",1
7647,"Present","50524",-37.8097520846421,144.972175005525,2025,8,8,22,2,31,"Fri",FALSE,20206,"Spring Street between Little Bourke Street and Lonsdale Street","Spring Street","Little Bourke Street","Lonsdale Street",1
7178,"Unoccupied","13410",-37.8197639185757,144.944047444577,2025,8,8,22,2,26,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",0
7592,"Present","53933",-37.8182906692088,144.962211118347,2025,8,8,22,2,6,"Fri",FALSE,20170,"Queen Street between Flinders Street and Flinders Lane","Queen Street","Flinders Street","Flinders Lane",1
7716,"Unoccupied","23983",-37.8043791456657,144.957455718018,2025,8,8,22,2,3,"Fri",FALSE,20939,"Cobden Street between Princess Street and Queensberry Street","Cobden Street","Princess Street","Queensberry Street",0
7344,"Present","62220",-37.8172037768475,144.960372332144,2025,8,8,22,1,46,"Fri",FALSE,20116,"Collins Street between Queen Street and Market Street","Collins Street","Queen Street","Market Street",1
7910,"Present","22435",-37.8451822384069,144.980502272184,2025,8,8,22,1,42,"Fri",FALSE,22308,"Commercial Road between St Kilda Road and Punt Road","Commercial Road","St Kilda Road","Punt Road",1
7167,"Present","17488",-37.8203890797014,144.942198209458,2025,8,8,22,1,40,"Fri",FALSE,23293,"Bourke Street between Cumberland Street and Collins Street","Bourke Street","Cumberland Street","Collins Street",1
7570,"Unoccupied","65068",-37.8099434569167,144.970246194725,2025,8,8,22,1,25,"Fri",FALSE,20001,"Lonsdale Street between Spring Street and Exhibition Street","Lonsdale Street","Spring Street","Exhibition Street",0
7365,"Present","62349",-37.8182034579435,144.957463529549,2025,8,8,22,1,25,"Fri",FALSE,20118,"Collins Street between William Street and King Street","Collins Street","William Street","King Street",1
7586,"Present","21750",-37.8481223358755,144.983466983262,2025,8,8,22,1,20,"Fri",FALSE,22311,"Moubray Street between St Kilda Road and Punt Road","Moubray Street","St Kilda Road","Punt Road",1
7625,"Present","52015",-37.8122428220064,144.967965832597,2025,8,8,22,1,13,"Fri",FALSE,20150,"Russell Street between Bourke Street and Little Bourke Street","Russell Street","Bourke Street","Little Bourke Street",1
7556,"Present","65156",-37.8105150629641,144.968295373642,2025,8,8,22,0,52,"Fri",FALSE,20003,"Lonsdale Street between Exhibition Street and Russell Street","Lonsdale Street","Exhibition Street","Russell Street",1
7186,"Unoccupied","15095",-37.8213222873785,144.943801189496,2025,8,8,22,0,24,"Fri",FALSE,23311,"Collins Street between Merchant Street and Bourke Street","Collins Street","Merchant Street","Bourke Street",0
7355,"Present","62240",-37.8172219315625,144.96087150674,2025,8,8,22,0,12,"Fri",FALSE,20116,"Collins Street between Queen Street and Market Street","Collins Street","Queen Street","Market Street",1
7170,"Unoccupied","13442",-37.8196506152696,144.944122671151,2025,8,8,22,0,10,"Fri",FALSE,22913,"Bourke Street between Enterprize Way and Cumberland Street","Bourke Street","Enterprize Way","Cumberland Street",0
7766,"Present","12082",-37.8004356875953,144.953872293645,2025,8,8,22,0,0,"Fri",FALSE,21124,"Wreckyn Street between Flemington Road and Courtney Street","Wreckyn Street","Flemington Road","Courtney Street",1
